segments.date,campaign.name,campaign.status,ad_group.name,ad_group.status,ad_group_criterion.criterion_id,ad_group_criterion.status,ad_group_criterion.system_serving_status,ad_group_criterion.cpc_bid_micros,ad_group_criterion.effective_cpc_bid_micros,ad_group_criterion.keyword.text,ad_group_criterion.keyword.match_type,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.conversions_by_conversion_date,metrics.all_conversions,metrics.cost_per_conversion,metrics.conversions_from_interactions_rate,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage
2026-08-07,02_Professions_NY,ENABLED,Therapists-LCSW,ENABLED,2424457924993,ENABLED,ELIGIBLE,0,10000,pllc for therapists,EXACT,1,1,1.0,12380000.0,12380000,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,48929560,ENABLED,ELIGIBLE,0,10000,pllc,BROAD,40,2,0.05,9155000.0,18310000,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.7037037037037037
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,331529916161,ENABLED,ELIGIBLE,0,10000,pllc new york,PHRASE,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,352427758022,ENABLED,ELIGIBLE,0,10000,professional corporation new york,PHRASE,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,406972883474,ENABLED,ELIGIBLE,0,10000,pllc formation,PHRASE,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623093212028,ENABLED,ELIGIBLE,0,10000,pllc formation new york,EXACT,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026-08-07,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623417180082,ENABLED,ELIGIBLE,0,10000,pllc application ny,EXACT,10,4,0.4,9287500.0,37150000,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571
2026-08-08,01_Core_Exact_NY,ENABLED,Cost-Price,ENABLED,2492464915570,ENABLED,ELIGIBLE,0,10000,pllc cost ny,EXACT,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-08,01_Core_Exact_NY,ENABLED,Formation-Core,ENABLED,623093212228,ENABLED,ELIGIBLE,0,10000,pllc formation ny,EXACT,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2026-08-08,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,48929560,ENABLED,ELIGIBLE,0,10000,pllc,BROAD,20,1,0.05,8520000.0,8520000,0.0,0.0,0.0,0.0,0.0,0.125,0.625
2026-08-08,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,331529916161,ENABLED,ELIGIBLE,0,10000,pllc new york,PHRASE,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623093212028,ENABLED,ELIGIBLE,0,10000,pllc formation new york,EXACT,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2026-08-08,Sales-Search-1,ENABLED,NY PLLC Formation,ENABLED,623417180082,ENABLED,ELIGIBLE,0,10000,pllc application ny,EXACT,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
