segments.date,segments.hour,campaign.name,campaign.status,metrics.impressions,metrics.clicks,metrics.ctr,metrics.average_cpc,metrics.cost_micros,metrics.conversions,metrics.absolute_top_impression_percentage,metrics.top_impression_percentage
2026-05-16,14,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,15,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-16,16,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,17,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,18,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,19,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-16,22,Sales-Search-1,ENABLED,2,1,0.5,6120000.0,6120000,0.0,0.0,0.5
2026-05-16,23,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-17,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-17,6,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-17,8,Sales-Search-1,ENABLED,4,1,0.25,1660000.0,1660000,0.0,0.0,0.6666666666666666
2026-05-17,9,Sales-Search-1,ENABLED,2,1,0.5,6733739.0,6733739,0.0,1.0,1.0
2026-05-17,10,Sales-Search-1,ENABLED,2,1,0.5,10640000.0,10640000,0.0,0.0,0.5
2026-05-17,11,Sales-Search-1,ENABLED,4,1,0.25,12268534.0,12268534,0.0,0.0,1.0
2026-05-17,12,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-17,14,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.375,1.0
2026-05-17,15,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-17,16,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-17,17,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-17,18,Sales-Search-1,ENABLED,3,1,0.3333333333333333,6290000.0,6290000,0.0,0.5,1.0
2026-05-17,19,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-17,20,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.3333333333333333,0.8333333333333334
2026-05-17,21,Sales-Search-1,ENABLED,6,1,0.16666666666666666,7790000.0,7790000,0.0,0.4,0.6
2026-05-17,22,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-17,23,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-18,5,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-18,7,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-18,8,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.0,0.9
2026-05-18,9,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.3333333333333333
2026-05-18,10,Sales-Search-1,ENABLED,14,1,0.07142857142857142,16590000.0,16590000,1.0,0.0,0.9166666666666666
2026-05-18,11,Sales-Search-1,ENABLED,8,1,0.125,18510000.0,18510000,0.0,0.0,0.8571428571428571
2026-05-18,12,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.2857142857142857,0.8571428571428571
2026-05-18,13,Sales-Search-1,ENABLED,14,2,0.14285714285714285,24841945.0,49683890,0.0,0.3,0.9
2026-05-18,14,Sales-Search-1,ENABLED,17,2,0.11764705882352941,22757555.0,45515110,0.0,0.25,0.75
2026-05-18,15,Sales-Search-1,ENABLED,7,1,0.14285714285714285,15950000.0,15950000,0.0,0.2,0.8
2026-05-18,16,Sales-Search-1,ENABLED,14,1,0.07142857142857142,7280000.0,7280000,0.0,0.3333333333333333,0.8888888888888888
2026-05-18,17,Sales-Search-1,ENABLED,17,1,0.058823529411764705,5060000.0,5060000,0.0,0.2727272727272727,0.8181818181818182
2026-05-18,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.25,0.75
2026-05-18,19,Sales-Search-1,ENABLED,21,4,0.19047619047619047,16700000.0,66800000,0.0,0.46153846153846156,0.8461538461538461
2026-05-18,20,Sales-Search-1,ENABLED,17,2,0.11764705882352941,21915000.0,43830000,0.0,0.18181818181818182,0.9090909090909091
2026-05-18,21,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.14285714285714285,0.7142857142857143
2026-05-18,22,Sales-Search-1,ENABLED,2,1,0.5,22050000.0,22050000,1.0,1.0,1.0
2026-05-18,23,Sales-Search-1,ENABLED,6,1,0.16666666666666666,17890000.0,17890000,1.0,0.2,0.8
2026-05-19,0,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.75,1.0
2026-05-19,3,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-19,4,Sales-Search-1,ENABLED,4,1,0.25,14312316.0,14312316,0.0,0.5,1.0
2026-05-19,5,Sales-Search-1,ENABLED,7,1,0.14285714285714285,7300000.0,7300000,0.0,0.25,1.0
2026-05-19,6,Sales-Search-1,ENABLED,1,1,1.0,9550000.0,9550000,0.0,0.0,1.0
2026-05-19,7,Sales-Search-1,ENABLED,5,1,0.2,1162240.0,1162240,0.0,0.6666666666666666,0.6666666666666666
2026-05-19,8,Sales-Search-1,ENABLED,12,2,0.16666666666666666,23735000.0,47470000,0.0,0.42857142857142855,1.0
2026-05-19,9,Sales-Search-1,ENABLED,11,1,0.09090909090909091,15830000.0,15830000,0.0,0.375,0.875
2026-05-19,10,Sales-Search-1,ENABLED,21,5,0.23809523809523808,17508000.0,87540000,0.0,0.5384615384615384,0.8461538461538461
2026-05-19,11,Sales-Search-1,ENABLED,27,6,0.2222222222222222,11516417.0,69098502,0.0,0.5625,1.0
2026-05-19,12,Sales-Search-1,ENABLED,21,3,0.14285714285714285,14341682.0,43025046,0.0,0.2,0.9333333333333333
2026-05-19,13,Sales-Search-1,ENABLED,21,1,0.047619047619047616,12810000.0,12810000,0.0,0.3076923076923077,1.0
2026-05-19,14,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.4444444444444444,0.7777777777777778
2026-05-19,15,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.125,0.875
2026-05-19,16,Sales-Search-1,ENABLED,9,1,0.1111111111111111,1631932.0,1631932,0.0,0.16666666666666666,0.8333333333333334
2026-05-19,17,Sales-Search-1,ENABLED,14,1,0.07142857142857142,20150000.0,20150000,1.0,0.3333333333333333,0.6666666666666666
2026-05-19,18,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-19,19,Sales-Search-1,ENABLED,16,2,0.125,5275218.5,10550437,0.0,0.3,0.9
2026-05-19,20,Sales-Search-1,ENABLED,7,1,0.14285714285714285,19370000.0,19370000,1.0,0.5,1.0
2026-05-19,21,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-19,22,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-20,0,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-20,1,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-20,5,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-20,7,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-20,8,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.3333333333333333,0.8333333333333334
2026-05-20,9,Sales-Search-1,ENABLED,9,2,0.2222222222222222,7025000.0,14050000,0.0,0.2857142857142857,0.8571428571428571
2026-05-20,10,Sales-Search-1,ENABLED,3,1,0.3333333333333333,7070000.0,7070000,0.0,0.5,1.0
2026-05-20,11,Sales-Search-1,ENABLED,18,2,0.1111111111111111,10510000.0,21020000,0.0,0.46153846153846156,1.0
2026-05-20,12,Sales-Search-1,ENABLED,18,1,0.05555555555555555,18160000.0,18160000,0.0,0.07692307692307693,0.9230769230769231
2026-05-20,13,Sales-Search-1,ENABLED,13,1,0.07692307692307693,10590000.0,10590000,0.0,0.2,0.7
2026-05-20,14,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,0.7777777777777778
2026-05-20,15,Sales-Search-1,ENABLED,10,3,0.3,11511596.0,34534788,0.0,0.14285714285714285,1.0
2026-05-20,16,Sales-Search-1,ENABLED,7,1,0.14285714285714285,19804440.0,19804440,0.0,0.16666666666666666,0.8333333333333334
2026-05-20,17,Sales-Search-1,ENABLED,16,0,0.0,0.0,0,0.0,0.18181818181818182,0.7272727272727273
2026-05-20,18,Sales-Search-1,ENABLED,4,1,0.25,12570000.0,12570000,0.0,0.3333333333333333,1.0
2026-05-20,19,Sales-Search-1,ENABLED,15,0,0.0,0.0,0,0.0,0.1111111111111111,0.7777777777777778
2026-05-20,20,Sales-Search-1,ENABLED,10,1,0.1,10580000.0,10580000,0.0,0.3333333333333333,0.8333333333333334
2026-05-20,21,Sales-Search-1,ENABLED,5,1,0.2,2203960.0,2203960,0.0,0.6666666666666666,1.0
2026-05-20,22,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-20,23,Sales-Search-1,ENABLED,14,4,0.2857142857142857,12600041.0,50400164,0.0,0.5,1.0
2026-05-21,1,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-21,2,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-21,4,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-21,5,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-21,6,Sales-Search-1,ENABLED,3,1,0.3333333333333333,15610000.0,15610000,0.0,0.0,1.0
2026-05-21,7,Sales-Search-1,ENABLED,6,1,0.16666666666666666,8050000.0,8050000,0.0,0.6666666666666666,1.0
2026-05-21,8,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-21,9,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-21,10,Sales-Search-1,ENABLED,8,1,0.125,7610000.0,7610000,0.0,0.3333333333333333,0.8333333333333334
2026-05-21,11,Sales-Search-1,ENABLED,24,0,0.0,0.0,0,0.0,0.23529411764705882,0.7058823529411765
2026-05-21,12,Sales-Search-1,ENABLED,13,1,0.07692307692307693,13280000.0,13280000,0.0,0.3,0.6
2026-05-21,13,Sales-Search-1,ENABLED,6,2,0.3333333333333333,4974055.0,9948110,1.0,0.16666666666666666,0.6666666666666666
2026-05-21,14,Sales-Search-1,ENABLED,17,1,0.058823529411764705,3700000.0,3700000,0.0,0.6363636363636364,1.0
2026-05-21,15,Sales-Search-1,ENABLED,32,2,0.0625,9841166.5,19682333,0.0,0.45,1.0
2026-05-21,16,Sales-Search-1,ENABLED,12,1,0.08333333333333333,8040000.0,8040000,0.0,0.2222222222222222,1.0
2026-05-21,17,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-21,18,Sales-Search-1,ENABLED,20,1,0.05,10540000.0,10540000,0.0,0.2857142857142857,0.7142857142857143
2026-05-21,19,Sales-Search-1,ENABLED,5,1,0.2,3200000.0,3200000,0.0,0.25,0.75
2026-05-21,20,Sales-Search-1,ENABLED,9,1,0.1111111111111111,6950000.0,6950000,0.0,0.3333333333333333,0.8333333333333334
2026-05-21,21,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-21,22,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-21,23,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-22,0,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-22,1,Sales-Search-1,ENABLED,2,1,0.5,4030000.0,4030000,0.0,0.0,1.0
2026-05-22,2,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-22,4,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-22,5,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-22,6,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-22,7,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-22,8,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-22,9,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.2,1.0
2026-05-22,10,Sales-Search-1,ENABLED,13,2,0.15384615384615385,22230000.0,44460000,0.0,0.3,0.8
2026-05-22,11,Sales-Search-1,ENABLED,19,0,0.0,0.0,0,0.0,0.45454545454545453,0.8181818181818182
2026-05-22,12,Sales-Search-1,ENABLED,11,4,0.36363636363636365,25470000.0,101880000,1.0,0.2857142857142857,0.7142857142857143
2026-05-22,13,Sales-Search-1,ENABLED,26,2,0.07692307692307693,14815000.0,29630000,1.0,0.35294117647058826,0.9411764705882353
2026-05-22,14,Sales-Search-1,ENABLED,12,1,0.08333333333333333,15280000.0,15280000,0.0,0.2857142857142857,0.7142857142857143
2026-05-22,15,Sales-Search-1,ENABLED,17,2,0.11764705882352941,6290000.0,12580000,0.0,0.5454545454545454,1.0
2026-05-22,16,Sales-Search-1,ENABLED,11,2,0.18181818181818182,8325000.0,16650000,0.0,0.2857142857142857,0.7142857142857143
2026-05-22,17,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-22,18,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-22,19,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-22,20,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,1.0
2026-05-22,21,Sales-Search-1,ENABLED,8,1,0.125,24670000.0,24670000,0.0,0.75,1.0
2026-05-22,22,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.6666666666666666,0.6666666666666666
2026-05-22,23,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-23,6,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-23,7,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-23,8,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-23,9,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.25,1.0
2026-05-23,10,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.5,0.75
2026-05-23,11,Sales-Search-1,ENABLED,10,1,0.1,12490000.0,12490000,0.0,0.2857142857142857,0.7142857142857143
2026-05-23,12,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-23,13,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-23,14,Sales-Search-1,ENABLED,5,1,0.2,7810000.0,7810000,0.0,0.25,0.75
2026-05-23,15,Sales-Search-1,ENABLED,18,1,0.05555555555555555,3320000.0,3320000,0.0,0.16666666666666666,0.75
2026-05-23,16,Sales-Search-1,ENABLED,12,1,0.08333333333333333,12040000.0,12040000,0.0,0.2857142857142857,0.8571428571428571
2026-05-23,17,Sales-Search-1,ENABLED,15,1,0.06666666666666667,7840000.0,7840000,0.0,0.5,1.0
2026-05-23,18,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.375,0.875
2026-05-23,19,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.16666666666666666,0.8333333333333334
2026-05-23,20,Sales-Search-1,ENABLED,14,1,0.07142857142857142,12710000.0,12710000,0.0,0.2222222222222222,0.7777777777777778
2026-05-23,21,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,1.0,0.5,1.0
2026-05-23,22,Sales-Search-1,ENABLED,6,1,0.16666666666666666,7950000.0,7950000,1.0,0.75,1.0
2026-05-23,23,Sales-Search-1,ENABLED,3,1,0.3333333333333333,2070000.0,2070000,0.0,0.0,1.0
2026-05-24,0,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-24,1,Sales-Search-1,ENABLED,1,1,1.0,5350000.0,5350000,0.0,0.0,0.0
2026-05-24,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-24,7,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-24,8,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-24,9,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-24,10,Sales-Search-1,ENABLED,2,1,0.5,19080000.0,19080000,0.0,1.0,1.0
2026-05-24,11,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-24,12,Sales-Search-1,ENABLED,6,1,0.16666666666666666,8520000.0,8520000,0.0,0.6666666666666666,1.0
2026-05-24,13,Sales-Search-1,ENABLED,7,2,0.2857142857142857,18065000.0,36130000,0.0,0.4,0.8
2026-05-24,14,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-24,15,Sales-Search-1,ENABLED,9,4,0.4444444444444444,4474438.5,17897754,0.0,0.16666666666666666,0.8333333333333334
2026-05-24,16,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-24,17,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,0.6
2026-05-24,18,Sales-Search-1,ENABLED,3,1,0.3333333333333333,20180000.0,20180000,0.0,0.5,1.0
2026-05-24,19,Sales-Search-1,ENABLED,5,2,0.4,13025000.0,26050000,0.0,0.6666666666666666,1.0
2026-05-24,20,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-24,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-24,22,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.25,0.5
2026-05-24,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,0,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-25,1,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-25,4,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.75,1.0
2026-05-25,6,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,8,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,9,Sales-Search-1,ENABLED,14,1,0.07142857142857142,2821642.0,2821642,0.0,0.09090909090909091,0.9090909090909091
2026-05-25,10,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,11,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,12,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,13,Sales-Search-1,ENABLED,10,1,0.1,20600000.0,20600000,0.0,0.125,0.875
2026-05-25,14,Sales-Search-1,ENABLED,19,2,0.10526315789473684,19795000.0,39590000,0.0,0.4166666666666667,0.75
2026-05-25,15,Sales-Search-1,ENABLED,11,1,0.09090909090909091,2470000.0,2470000,0.0,0.2857142857142857,0.8571428571428571
2026-05-25,16,Sales-Search-1,ENABLED,6,0,0.0,0.0,0,0.0,0.75,0.75
2026-05-25,17,Sales-Search-1,ENABLED,5,1,0.2,9120000.0,9120000,0.0,0.3333333333333333,1.0
2026-05-25,18,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-25,19,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-25,20,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-25,21,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-25,22,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.6666666666666666
2026-05-25,23,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-26,0,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-26,1,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,1.0,1.0
2026-05-26,2,Sales-Search-1,ENABLED,2,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-26,3,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-26,4,Sales-Search-1,ENABLED,5,1,0.2,24780000.0,24780000,0.0,0.3333333333333333,1.0
2026-05-26,5,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.3333333333333333,1.0
2026-05-26,6,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.2,0.8
2026-05-26,7,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,0.75
2026-05-26,8,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.16666666666666666,1.0
2026-05-26,9,Sales-Search-1,ENABLED,16,1,0.0625,2890000.0,2890000,0.0,0.2222222222222222,1.0
2026-05-26,10,Sales-Search-1,ENABLED,39,2,0.05128205128205128,14090000.0,28180000,0.0,0.3076923076923077,0.9230769230769231
2026-05-26,11,Sales-Search-1,ENABLED,5,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-26,12,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.14285714285714285,1.0
2026-05-26,13,Sales-Search-1,ENABLED,21,0,0.0,0.0,0,0.0,0.3333333333333333,0.9166666666666666
2026-05-26,14,Sales-Search-1,ENABLED,14,1,0.07142857142857142,30740000.0,30740000,0.0,0.3333333333333333,1.0
2026-05-26,15,Sales-Search-1,ENABLED,12,2,0.16666666666666666,16730000.0,33460000,0.0,0.42857142857142855,1.0
2026-05-26,16,Sales-Search-1,ENABLED,23,2,0.08695652173913043,8700000.0,17400000,0.0,0.29411764705882354,0.7647058823529411
2026-05-26,17,Sales-Search-1,ENABLED,11,1,0.09090909090909091,17710000.0,17710000,0.0,0.0,0.75
2026-05-26,18,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-26,19,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-26,20,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.375,0.875
2026-05-26,21,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.1111111111111111,1.0
2026-05-26,22,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.2,1.0
2026-05-26,23,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.3333333333333333,0.7777777777777778
2026-05-27,0,Sales-Search-1,ENABLED,4,1,0.25,22230000.0,22230000,0.0,0.6666666666666666,1.0
2026-05-27,1,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-27,3,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,0.0
2026-05-27,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-27,6,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,0.5
2026-05-27,8,Sales-Search-1,ENABLED,9,2,0.2222222222222222,14440000.0,28880000,0.726657,0.16666666666666666,0.8333333333333334
2026-05-27,9,Sales-Search-1,ENABLED,22,0,0.0,0.0,0,0.0,0.35714285714285715,0.7142857142857143
2026-05-27,10,Sales-Search-1,ENABLED,22,0,0.0,0.0,0,0.0,0.26666666666666666,0.8666666666666667
2026-05-27,11,Sales-Search-1,ENABLED,18,1,0.05555555555555555,18180000.0,18180000,0.0,0.16666666666666666,0.75
2026-05-27,12,Sales-Search-1,ENABLED,11,0,0.0,0.0,0,0.0,0.375,0.875
2026-05-27,13,Sales-Search-1,ENABLED,14,0,0.0,0.0,0,0.0,0.09090909090909091,0.7272727272727273
2026-05-27,14,Sales-Search-1,ENABLED,12,0,0.0,0.0,0,0.0,0.2222222222222222,0.8888888888888888
2026-05-27,15,Sales-Search-1,ENABLED,17,3,0.17647058823529413,13583333.333333334,40750000,0.0,0.45454545454545453,0.9090909090909091
2026-05-27,16,Sales-Search-1,ENABLED,7,0,0.0,0.0,0,0.0,0.4,0.8
2026-05-27,17,Sales-Search-1,ENABLED,13,0,0.0,0.0,0,0.0,0.2,0.6
2026-05-27,18,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.3333333333333333,0.6666666666666666
2026-05-27,19,Sales-Search-1,ENABLED,8,1,0.125,10960000.0,10960000,1.0,0.42857142857142855,0.8571428571428571
2026-05-27,20,Sales-Search-1,ENABLED,9,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-27,21,Sales-Search-1,ENABLED,13,1,0.07692307692307693,2780000.0,2780000,0.0,0.1111111111111111,0.8888888888888888
2026-05-27,22,Sales-Search-1,ENABLED,13,2,0.15384615384615385,4205000.0,8410000,0.0,0.125,0.875
2026-05-27,23,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.6666666666666666,1.0
2026-05-28,0,Sales-Search-1,ENABLED,4,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-28,1,Sales-Search-1,ENABLED,3,0,0.0,0.0,0,0.0,0.5,1.0
2026-05-28,3,Sales-Search-1,ENABLED,2,1,0.5,10200000.0,10200000,0.0,0.0,1.0
2026-05-28,4,Sales-Search-1,ENABLED,7,1,0.14285714285714285,4500000.0,4500000,0.0,0.25,0.75
2026-05-28,5,Sales-Search-1,ENABLED,1,0,0.0,0.0,0,0.0,0.0,1.0
2026-05-28,8,Sales-Search-1,ENABLED,10,1,0.1,45840000.0,45840000,0.0,0.5,0.8333333333333334
2026-05-28,9,Sales-Search-1,ENABLED,16,1,0.0625,3200000.0,3200000,0.0,0.3076923076923077,0.8461538461538461
2026-05-28,10,Sales-Search-1,ENABLED,22,2,0.09090909090909091,19685000.0,39370000,1.0,0.38461538461538464,0.9230769230769231
2026-05-28,11,Sales-Search-1,ENABLED,10,0,0.0,0.0,0,0.0,0.125,0.625
2026-05-28,12,Sales-Search-1,ENABLED,16,1,0.0625,7378122.0,7378122,0.0,0.2727272727272727,0.8181818181818182
2026-05-28,13,Sales-Search-1,ENABLED,8,0,0.0,0.0,0,0.0,0.16666666666666666,0.6666666666666666
2026-05-28,14,Sales-Search-1,ENABLED,12,1,0.08333333333333333,9760000.0,9760000,0.0,0.125,1.0
2026-05-28,15,Sales-Search-1,ENABLED,16,2,0.125,8544214.5,17088429,0.0,0.08333333333333333,0.9166666666666666
